Time,Region,Entity,N95s/KN95s,Masks,Gowns,Gloves,Ventilators
5/20/2020,Northeastern Massachusetts,EMS (Private),2000,6900,120,10200,0
5/20/2020,Northeastern Massachusetts,Local BOH,2220,6000,80,7000,0
5/20/2020,Northeastern Massachusetts,State agency,0,0,0,0,0
5/20/2020,Northeastern Massachusetts,Other (e.g. home and pediatric care),23165,112805,8649,184132,0
5/20/2020,Northeastern Massachusetts,Total,164193,320263,35174,559032,117
5/20/2020,State agency,Nursing home/Senior living,0,0,0,0,0
5/20/2020,State agency,Hospital,0,0,0,0,0
5/20/2020,State agency,Community health center,0,0,0,0,0
5/20/2020,State agency,"Local Municipalities (e.g. Fire, Police, Public EMS)",0,0,0,0,0
5/20/2020,State agency,Public safety (30-day supply),0,0,0,0,0
5/20/2020,State agency,EMS (Private),0,0,0,0,0
5/20/2020,State agency,Local BOH,0,0,0,0,0
5/20/2020,State agency,State agency,79672,392086,84698,2152480,0
5/20/2020,State agency,Other (e.g. home and pediatric care),0,0,0,0,0
5/20/2020,State agency,Total,79672,392086,84698,2152480,0
5/21/2020,Region,Entity,N95s/KN95s,Masks,Gowns,Gloves,Ventilators
5/21/2020,Massachusetts,Nursing home/Senior living,355805,811700,90564,725000,0
5/21/2020,Massachusetts,Hospital,249540,224400,47106,177700,675
5/21/2020,Massachusetts,Community health center,70810,92050,11609,82500,0
5/21/2020,Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",377588,375996,146057,1364822,0
5/21/2020,Massachusetts,Public safety (30-day supply),167325,0,0,0,0
5/21/2020,Massachusetts,EMS (Private),35020,38300,2388,52400,0
5/21/2020,Massachusetts,Local BOH,14845,43100,1166,53600,0
5/21/2020,Massachusetts,State agency,87485,406386,88986,2223880,0
5/21/2020,Massachusetts,Other (e.g. home and pediatric care),229103,1021348,105922,2060892,0
5/21/2020,Massachusetts,Total,1587521,3013280,493798,6740794,675
5/21/2020,Southeastern Massachusetts,Nursing home/Senior living,85820,175500,23676,224600,0
5/21/2020,Southeastern Massachusetts,Hospital,58800,42800,11240,55000,79
5/21/2020,Southeastern Massachusetts,Community health center,11150,17400,285,11200,0
5/21/2020,Southeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",70904,89355,35992,285820,0
5/21/2020,Southeastern Massachusetts,Public safety (30-day supply),37800,0,0,0,0
5/21/2020,Southeastern Massachusetts,EMS (Private),3860,4600,186,8000,0
5/21/2020,Southeastern Massachusetts,Local BOH,2460,6000,396,16400,0
5/21/2020,Southeastern Massachusetts,State agency,3870,4200,2240,18100,0
5/21/2020,Southeastern Massachusetts,Other (e.g. home and pediatric care),51533,277630,30299,526088,0
5/21/2020,Southeastern Massachusetts,Total,326197,617485,104314,1145208,79
5/21/2020,Metro West,Nursing home/Senior living,101330,188000,21270,158900,0
5/21/2020,Metro West,Hospital,62620,29400,9174,19200,136
5/21/2020,Metro West,Community health center,30200,14350,4554,14000,0
5/21/2020,Metro West,"Local Municipalities (e.g. Fire, Police, Public EMS)",83222,84952,25828,181152,0
5/21/2020,Metro West,Public safety (30-day supply),42785,0,0,0,0
5/21/2020,Metro West,EMS (Private),11320,16600,240,4000,0
5/21/2020,Metro West,Local BOH,1560,13500,0,6000,0
5/21/2020,Metro West,State agency,2303,5800,1590,18500,0
5/21/2020,Metro West,Other (e.g. home and pediatric care),73091,273430,31401,480550,0
5/21/2020,Metro West,Total,408431,626032,94057,882302,136
5/21/2020,Western Massachusetts,Nursing home/Senior living,53240,142350,18242,90600,0
5/21/2020,Western Massachusetts,Hospital,36160,62300,10004,0,60
5/21/2020,Western Massachusetts,Community health center,6880,14100,1706,15400,0
5/21/2020,Western Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",78078,84697,28612,152980,0
5/21/2020,Western Massachusetts,Public safety (30-day supply),33015,0,0,0,0
5/21/2020,Western Massachusetts,EMS (Private),9040,6900,942,25200,0
5/21/2020,Western Massachusetts,Local BOH,2685,9600,300,5000,0
5/21/2020,Western Massachusetts,State agency,240,2300,150,2200,0
5/21/2020,Western Massachusetts,Other (e.g. home and pediatric care),28109,131100,11983,159550,0
5/21/2020,Western Massachusetts,Total,247447,453347,71939,450930,60
5/21/2020,Central Massachusetts,Nursing home/Senior living,49500,119000,10154,102200,0
5/21/2020,Central Massachusetts,Hospital,23120,11600,4866,2200,79
5/21/2020,Central Massachusetts,Community health center,9980,26200,1638,16000,0
5/21/2020,Central Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",70055,50934,28954,244450,0
5/21/2020,Central Massachusetts,Public safety (30-day supply),14450,0,0,0,0
5/21/2020,Central Massachusetts,EMS (Private),3800,3300,900,5000,0
5/21/2020,Central Massachusetts,Local BOH,1700,7000,90,11000,0
5/21/2020,Central Massachusetts,State agency,0,2300,0,400,0
5/21/2020,Central Massachusetts,Other (e.g. home and pediatric care),32355,148383,15218,515600,0
5/21/2020,Central Massachusetts,Total,204960,368717,61820,896850,79
5/21/2020,Metro Boston,Nursing home/Senior living,21170,72950,6646,40300,0
5/21/2020,Metro Boston,Hospital,39110,45500,9580,89700,204
5/21/2020,Metro Boston,Community health center,9960,16700,3030,20900,0
5/21/2020,Metro Boston,"Local Municipalities (e.g. Fire, Police, Public EMS)",39870,19200,12970,261120,0
5/21/2020,Metro Boston,Public safety (30-day supply),6455,0,0,0,0
5/21/2020,Metro Boston,EMS (Private),5000,0,0,0,0
5/21/2020,Metro Boston,Local BOH,3720,1000,300,6000,0
5/21/2020,Metro Boston,State agency,1200,1050,348,22400,0
5/21/2020,Metro Boston,Other (e.g. home and pediatric care),19290,70000,7612,188172,0
5/21/2020,Metro Boston,Total,145775,226400,40486,628592,204
5/21/2020,Northeastern Massachusetts,Nursing home/Senior living,44745,113900,10576,108400,0
5/21/2020,Northeastern Massachusetts,Hospital,29730,32800,2242,11600,117
5/21/2020,Northeastern Massachusetts,Community health center,2640,3300,396,5000,0
5/21/2020,Northeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",35459,46858,13701,239300,0
5/21/2020,Northeastern Massachusetts,Public safety (30-day supply),32820,0,0,0,0
5/21/2020,Northeastern Massachusetts,EMS (Private),2000,6900,120,10200,0
5/21/2020,Northeastern Massachusetts,Local BOH,2720,6000,80,9200,0
5/21/2020,Northeastern Massachusetts,State agency,0,0,0,0,0
5/21/2020,Northeastern Massachusetts,Other (e.g. home and pediatric care),24725,118805,9169,190932,0
5/21/2020,Northeastern Massachusetts,Total,174839,328563,36284,574632,117
5/21/2020,State agency,Nursing home/Senior living,0,0,0,0,0
5/21/2020,State agency,Hospital,0,0,0,0,0
5/21/2020,State agency,Community health center,0,0,0,0,0
5/21/2020,State agency,"Local Municipalities (e.g. Fire, Police, Public EMS)",0,0,0,0,0
5/21/2020,State agency,Public safety (30-day supply),0,0,0,0,0
5/21/2020,State agency,EMS (Private),0,0,0,0,0
5/21/2020,State agency,Local BOH,0,0,0,0,0
5/21/2020,State agency,State agency,79872,390736,84658,2162280,0
5/21/2020,State agency,Other (e.g. home and pediatric care),0,2000,240,0,0
5/21/2020,State agency,Total,79872,392736,84898,2162280,0
5/22/2020,Region,Entity,N95s/KN95s,Masks,Gowns,Gloves,Ventilators
5/22/2020,Massachusetts,Nursing home/Senior living,364485,823700,97804,751000,0
5/22/2020,Massachusetts,Hospital,249540,226400,47346,177700,679
5/22/2020,Massachusetts,Community health center,70810,94050,11609,87700,0
5/22/2020,Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",433028,378996,146307,1376922,0
5/22/2020,Massachusetts,Public safety (30-day supply),167325,0,0,0,0
5/22/2020,Massachusetts,EMS (Private),35380,42300,2548,57600,0
5/22/2020,Massachusetts,Local BOH,15205,47100,1326,56800,0
5/22/2020,Massachusetts,State agency,93565,427886,89366,2242880,0
5/22/2020,Massachusetts,Other (e.g. home and pediatric care),238423,1052748,118862,2109292,0
5/22/2020,Massachusetts,Total,1667761,3093180,515168,6859894,679
5/22/2020,Southeastern Massachusetts,Nursing home/Senior living,85820,175500,25236,226600,0
5/22/2020,Southeastern Massachusetts,Hospital,58800,42800,11240,55000,79
5/22/2020,Southeastern Massachusetts,Community health center,11150,17400,285,11200,0
5/22/2020,Southeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",83185,89455,35992,288020,0
5/22/2020,Southeastern Massachusetts,Public safety (30-day supply),37800,0,0,0,0
5/22/2020,Southeastern Massachusetts,EMS (Private),3860,4600,186,8000,0
5/22/2020,Southeastern Massachusetts,Local BOH,2460,6000,396,16400,0
5/22/2020,Southeastern Massachusetts,State agency,3870,4200,2240,18100,0
5/22/2020,Southeastern Massachusetts,Other (e.g. home and pediatric care),53813,288480,36429,567088,0
5/22/2020,Southeastern Massachusetts,Total,340758,628435,112004,1190408,79
5/22/2020,Metro West,Nursing home/Senior living,104330,190000,23030,173300,0
5/22/2020,Metro West,Hospital,62620,29400,9174,19200,136
5/22/2020,Metro West,Community health center,30200,14350,4554,14000,0
5/22/2020,Metro West,"Local Municipalities (e.g. Fire, Police, Public EMS)",100091,85052,25878,181152,0
5/22/2020,Metro West,Public safety (30-day supply),42785,0,0,0,0
5/22/2020,Metro West,EMS (Private),11320,16600,240,4000,0
5/22/2020,Metro West,Local BOH,1800,15500,160,9200,0
5/22/2020,Metro West,State agency,2303,5800,1590,18500,0
5/22/2020,Metro West,Other (e.g. home and pediatric care),76211,277830,35921,483650,0
5/22/2020,Metro West,Total,431660,634532,100547,903002,136
5/22/2020,Western Massachusetts,Nursing home/Senior living,53360,146350,19202,90600,0
5/22/2020,Western Massachusetts,Hospital,36160,62300,10004,0,60
5/22/2020,Western Massachusetts,Community health center,6880,16100,1706,20600,0
5/22/2020,Western Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",87878,85997,28812,155980,0
5/22/2020,Western Massachusetts,Public safety (30-day supply),33015,0,0,0,0
5/22/2020,Western Massachusetts,EMS (Private),9400,10900,1102,30400,0
5/22/2020,Western Massachusetts,Local BOH,2805,11600,300,5000,0
5/22/2020,Western Massachusetts,State agency,300,2300,150,3400,0
5/22/2020,Western Massachusetts,Other (e.g. home and pediatric care),28109,131150,11983,160650,0
5/22/2020,Western Massachusetts,Total,257907,466697,73259,466630,60
5/22/2020,Central Massachusetts,Nursing home/Senior living,51900,123000,12634,102200,0
5/22/2020,Central Massachusetts,Hospital,23120,13600,5106,2200,83
5/22/2020,Central Massachusetts,Community health center,9980,26200,1638,16000,0
5/22/2020,Central Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",74815,51434,28954,245350,0
5/22/2020,Central Massachusetts,Public safety (30-day supply),14450,0,0,0,0
5/22/2020,Central Massachusetts,EMS (Private),3800,3300,900,5000,0
5/22/2020,Central Massachusetts,Local BOH,1700,7000,90,11000,0
5/22/2020,Central Massachusetts,State agency,0,2300,0,400,0
5/22/2020,Central Massachusetts,Other (e.g. home and pediatric care),35675,158483,16708,518800,0
5/22/2020,Central Massachusetts,Total,215440,385317,66030,900950,83
5/22/2020,Metro Boston,Nursing home/Senior living,23370,72950,6966,40300,0
5/22/2020,Metro Boston,Hospital,39110,45500,9580,89700,204
5/22/2020,Metro Boston,Community health center,9960,16700,3030,20900,0
5/22/2020,Metro Boston,"Local Municipalities (e.g. Fire, Police, Public EMS)",45285,19200,12970,261120,0
5/22/2020,Metro Boston,Public safety (30-day supply),6455,0,0,0,0
5/22/2020,Metro Boston,EMS (Private),5000,0,0,0,0
5/22/2020,Metro Boston,Local BOH,3720,1000,300,6000,0
5/22/2020,Metro Boston,State agency,1200,1050,348,22400,0
5/22/2020,Metro Boston,Other (e.g. home and pediatric care),19290,72000,7612,188172,0
5/22/2020,Metro Boston,Total,153390,228400,40806,628592,204
5/22/2020,Northeastern Massachusetts,Nursing home/Senior living,45705,115900,10736,118000,0
5/22/2020,Northeastern Massachusetts,Hospital,29730,32800,2242,11600,117
5/22/2020,Northeastern Massachusetts,Community health center,2640,3300,396,5000,0
5/22/2020,Northeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",41775,47858,13701,245300,0
5/22/2020,Northeastern Massachusetts,Public safety (30-day supply),32820,0,0,0,0
5/22/2020,Northeastern Massachusetts,EMS (Private),2000,6900,120,10200,0
5/22/2020,Northeastern Massachusetts,Local BOH,2720,6000,80,9200,0
5/22/2020,Northeastern Massachusetts,State agency,0,0,0,0,0
5/22/2020,Northeastern Massachusetts,Other (e.g. home and pediatric care),25325,122805,9969,190932,0
5/22/2020,Northeastern Massachusetts,Total,182715,335563,37244,590232,117
5/22/2020,State agency,Nursing home/Senior living,0,0,0,0,0
5/22/2020,State agency,Hospital,0,0,0,0,0
5/22/2020,State agency,Community health center,0,0,0,0,0
5/22/2020,State agency,"Local Municipalities (e.g. Fire, Police, Public EMS)",0,0,0,0,0
5/22/2020,State agency,Public safety (30-day supply),0,0,0,0,0
5/22/2020,State agency,EMS (Private),0,0,0,0,0
5/22/2020,State agency,Local BOH,0,0,0,0,0
5/22/2020,State agency,State agency,85892,412236,85038,2180080,0
5/22/2020,State agency,Other (e.g. home and pediatric care),0,2000,240,0,0
5/22/2020,State agency,Total,85892,414236,85278,2180080,0
5/23/2020,Region,Entity,N95s/KN95s,Masks,Gowns,Gloves,Ventilators
5/23/2020,Massachusetts,Nursing home/Senior living,364485,823700,97804,751000,0
5/23/2020,Massachusetts,Hospital,249540,226400,47346,177700,679
5/23/2020,Massachusetts,Community health center,70810,94050,11609,87700,0
5/23/2020,Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",433028,378996,146307,1376922,0
5/23/2020,Massachusetts,Public safety (30-day supply),167325,0,0,0,0
5/23/2020,Massachusetts,EMS (Private),35380,42300,2548,57600,0
5/23/2020,Massachusetts,Local BOH,15205,47100,1326,56800,0
5/23/2020,Massachusetts,State agency,93565,427886,89366,2242880,0
5/23/2020,Massachusetts,Other (e.g. home and pediatric care),238423,1052748,118862,2109292,0
5/23/2020,Massachusetts,Total,1667761,3093180,515168,6859894,679
5/23/2020,Southeastern Massachusetts,Nursing home/Senior living,85820,175500,25236,226600,0
5/23/2020,Southeastern Massachusetts,Hospital,58800,42800,11240,55000,79
5/23/2020,Southeastern Massachusetts,Community health center,11150,17400,285,11200,0
5/23/2020,Southeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",83185,89455,35992,288020,0
5/23/2020,Southeastern Massachusetts,Public safety (30-day supply),37800,0,0,0,0
5/23/2020,Southeastern Massachusetts,EMS (Private),3860,4600,186,8000,0
5/23/2020,Southeastern Massachusetts,Local BOH,2460,6000,396,16400,0
5/23/2020,Southeastern Massachusetts,State agency,3870,4200,2240,18100,0
5/23/2020,Southeastern Massachusetts,Other (e.g. home and pediatric care),53813,288480,36429,567088,0
5/23/2020,Southeastern Massachusetts,Total,340758,628435,112004,1190408,79
5/23/2020,Metro West,Nursing home/Senior living,104330,190000,23030,173300,0
5/23/2020,Metro West,Hospital,62620,29400,9174,19200,136
5/23/2020,Metro West,Community health center,30200,14350,4554,14000,0
5/23/2020,Metro West,"Local Municipalities (e.g. Fire, Police, Public EMS)",100091,85052,25878,181152,0
5/23/2020,Metro West,Public safety (30-day supply),42785,0,0,0,0
5/23/2020,Metro West,EMS (Private),11320,16600,240,4000,0
5/23/2020,Metro West,Local BOH,1800,15500,160,9200,0
5/23/2020,Metro West,State agency,2303,5800,1590,18500,0
5/23/2020,Metro West,Other (e.g. home and pediatric care),76211,277830,35921,483650,0
5/23/2020,Metro West,Total,431660,634532,100547,903002,136
5/23/2020,Western Massachusetts,Nursing home/Senior living,53360,146350,19202,90600,0
5/23/2020,Western Massachusetts,Hospital,36160,62300,10004,0,60
5/23/2020,Western Massachusetts,Community health center,6880,16100,1706,20600,0
5/23/2020,Western Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",87878,85997,28812,155980,0
5/23/2020,Western Massachusetts,Public safety (30-day supply),33015,0,0,0,0
5/23/2020,Western Massachusetts,EMS (Private),9400,10900,1102,30400,0
5/23/2020,Western Massachusetts,Local BOH,2805,11600,300,5000,0
5/23/2020,Western Massachusetts,State agency,300,2300,150,3400,0
5/23/2020,Western Massachusetts,Other (e.g. home and pediatric care),28109,131150,11983,160650,0
5/23/2020,Western Massachusetts,Total,257907,466697,73259,466630,60
5/23/2020,Central Massachusetts,Nursing home/Senior living,51900,123000,12634,102200,0
5/23/2020,Central Massachusetts,Hospital,23120,13600,5106,2200,83
5/23/2020,Central Massachusetts,Community health center,9980,26200,1638,16000,0
5/23/2020,Central Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",74815,51434,28954,245350,0
5/23/2020,Central Massachusetts,Public safety (30-day supply),14450,0,0,0,0
5/23/2020,Central Massachusetts,EMS (Private),3800,3300,900,5000,0
5/23/2020,Central Massachusetts,Local BOH,1700,7000,90,11000,0
5/23/2020,Central Massachusetts,State agency,0,2300,0,400,0
5/23/2020,Central Massachusetts,Other (e.g. home and pediatric care),35675,158483,16708,518800,0
5/23/2020,Central Massachusetts,Total,215440,385317,66030,900950,83
5/23/2020,Metro Boston,Nursing home/Senior living,23370,72950,6966,40300,0
5/23/2020,Metro Boston,Hospital,39110,45500,9580,89700,204
5/23/2020,Metro Boston,Community health center,9960,16700,3030,20900,0
5/23/2020,Metro Boston,"Local Municipalities (e.g. Fire, Police, Public EMS)",45285,19200,12970,261120,0
5/23/2020,Metro Boston,Public safety (30-day supply),6455,0,0,0,0
5/23/2020,Metro Boston,EMS (Private),5000,0,0,0,0
5/23/2020,Metro Boston,Local BOH,3720,1000,300,6000,0
5/23/2020,Metro Boston,State agency,1200,1050,348,22400,0
5/23/2020,Metro Boston,Other (e.g. home and pediatric care),19290,72000,7612,188172,0
5/23/2020,Metro Boston,Total,153390,228400,40806,628592,204
5/23/2020,Northeastern Massachusetts,Nursing home/Senior living,45705,115900,10736,118000,0
5/23/2020,Northeastern Massachusetts,Hospital,29730,32800,2242,11600,117
5/23/2020,Northeastern Massachusetts,Community health center,2640,3300,396,5000,0
5/23/2020,Northeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",41775,47858,13701,245300,0
5/23/2020,Northeastern Massachusetts,Public safety (30-day supply),32820,0,0,0,0
5/23/2020,Northeastern Massachusetts,EMS (Private),2000,6900,120,10200,0
5/23/2020,Northeastern Massachusetts,Local BOH,2720,6000,80,9200,0
5/23/2020,Northeastern Massachusetts,State agency,0,0,0,0,0
5/23/2020,Northeastern Massachusetts,Other (e.g. home and pediatric care),25325,122805,9969,190932,0
5/23/2020,Northeastern Massachusetts,Total,182715,335563,37244,590232,117
5/23/2020,State agency,Nursing home/Senior living,0,0,0,0,0
5/23/2020,State agency,Hospital,0,0,0,0,0
5/23/2020,State agency,Community health center,0,0,0,0,0
5/23/2020,State agency,"Local Municipalities (e.g. Fire, Police, Public EMS)",0,0,0,0,0
5/23/2020,State agency,Public safety (30-day supply),0,0,0,0,0
5/23/2020,State agency,EMS (Private),0,0,0,0,0
5/23/2020,State agency,Local BOH,0,0,0,0,0
5/23/2020,State agency,State agency,85892,412236,85038,2180080,0
5/23/2020,State agency,Other (e.g. home and pediatric care),0,2000,240,0,0
5/23/2020,State agency,Total,85892,414236,85278,2180080,0
5/24/2020,Region,Entity,N95s/KN95s,Masks,Gowns,Gloves,Ventilators
5/24/2020,Massachusetts,Nursing home/Senior living,364485,823700,97804,751000,0
5/24/2020,Massachusetts,Hospital,249540,226400,47346,177700,679
5/24/2020,Massachusetts,Community health center,70810,94050,11609,87700,0
5/24/2020,Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",433028,378996,146307,1376922,0
5/24/2020,Massachusetts,Public safety (30-day supply),167325,0,0,0,0
5/24/2020,Massachusetts,EMS (Private),35380,42300,2548,57600,0
5/24/2020,Massachusetts,Local BOH,15205,47100,1326,56800,0
5/24/2020,Massachusetts,State agency,93565,427886,89366,2242880,0
5/24/2020,Massachusetts,Other (e.g. home and pediatric care),238423,1052748,118862,2109292,0
5/24/2020,Massachusetts,Total,1667761,3093180,515168,6859894,679
5/24/2020,Southeastern Massachusetts,Nursing home/Senior living,85820,175500,25236,226600,0
5/24/2020,Southeastern Massachusetts,Hospital,58800,42800,11240,55000,79
5/24/2020,Southeastern Massachusetts,Community health center,11150,17400,285,11200,0
5/24/2020,Southeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",83185,89455,35992,288020,0
5/24/2020,Southeastern Massachusetts,Public safety (30-day supply),37800,0,0,0,0
5/24/2020,Southeastern Massachusetts,EMS (Private),3860,4600,186,8000,0
5/24/2020,Southeastern Massachusetts,Local BOH,2460,6000,396,16400,0
5/24/2020,Southeastern Massachusetts,State agency,3870,4200,2240,18100,0
5/24/2020,Southeastern Massachusetts,Other (e.g. home and pediatric care),53813,288480,36429,567088,0
5/24/2020,Southeastern Massachusetts,Total,340758,628435,112004,1190408,79
5/24/2020,Metro West,Nursing home/Senior living,104330,190000,23030,173300,0
5/24/2020,Metro West,Hospital,62620,29400,9174,19200,136
5/24/2020,Metro West,Community health center,30200,14350,4554,14000,0
5/24/2020,Metro West,"Local Municipalities (e.g. Fire, Police, Public EMS)",100091,85052,25878,181152,0
5/24/2020,Metro West,Public safety (30-day supply),42785,0,0,0,0
5/24/2020,Metro West,EMS (Private),11320,16600,240,4000,0
5/24/2020,Metro West,Local BOH,1800,15500,160,9200,0
5/24/2020,Metro West,State agency,2303,5800,1590,18500,0
5/24/2020,Metro West,Other (e.g. home and pediatric care),76211,277830,35921,483650,0
5/24/2020,Metro West,Total,431660,634532,100547,903002,136
5/24/2020,Western Massachusetts,Nursing home/Senior living,53360,146350,19202,90600,0
5/24/2020,Western Massachusetts,Hospital,36160,62300,10004,0,60
5/24/2020,Western Massachusetts,Community health center,6880,16100,1706,20600,0
5/24/2020,Western Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",87878,85997,28812,155980,0
5/24/2020,Western Massachusetts,Public safety (30-day supply),33015,0,0,0,0
5/24/2020,Western Massachusetts,EMS (Private),9400,10900,1102,30400,0
5/24/2020,Western Massachusetts,Local BOH,2805,11600,300,5000,0
5/24/2020,Western Massachusetts,State agency,300,2300,150,3400,0
5/24/2020,Western Massachusetts,Other (e.g. home and pediatric care),28109,131150,11983,160650,0
5/24/2020,Western Massachusetts,Total,257907,466697,73259,466630,60
5/24/2020,Central Massachusetts,Nursing home/Senior living,51900,123000,12634,102200,0
5/24/2020,Central Massachusetts,Hospital,23120,13600,5106,2200,83
5/24/2020,Central Massachusetts,Community health center,9980,26200,1638,16000,0
5/24/2020,Central Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",74815,51434,28954,245350,0
5/24/2020,Central Massachusetts,Public safety (30-day supply),14450,0,0,0,0
5/24/2020,Central Massachusetts,EMS (Private),3800,3300,900,5000,0
5/24/2020,Central Massachusetts,Local BOH,1700,7000,90,11000,0
5/24/2020,Central Massachusetts,State agency,0,2300,0,400,0
5/24/2020,Central Massachusetts,Other (e.g. home and pediatric care),35675,158483,16708,518800,0
5/24/2020,Central Massachusetts,Total,215440,385317,66030,900950,83
5/24/2020,Metro Boston,Nursing home/Senior living,23370,72950,6966,40300,0
5/24/2020,Metro Boston,Hospital,39110,45500,9580,89700,204
5/24/2020,Metro Boston,Community health center,9960,16700,3030,20900,0
5/24/2020,Metro Boston,"Local Municipalities (e.g. Fire, Police, Public EMS)",45285,19200,12970,261120,0
5/24/2020,Metro Boston,Public safety (30-day supply),6455,0,0,0,0
5/24/2020,Metro Boston,EMS (Private),5000,0,0,0,0
5/24/2020,Metro Boston,Local BOH,3720,1000,300,6000,0
5/24/2020,Metro Boston,State agency,1200,1050,348,22400,0
5/24/2020,Metro Boston,Other (e.g. home and pediatric care),19290,72000,7612,188172,0
5/24/2020,Metro Boston,Total,153390,228400,40806,628592,204
5/24/2020,Northeastern Massachusetts,Nursing home/Senior living,45705,115900,10736,118000,0
5/24/2020,Northeastern Massachusetts,Hospital,29730,32800,2242,11600,117
5/24/2020,Northeastern Massachusetts,Community health center,2640,3300,396,5000,0
5/24/2020,Northeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",41775,47858,13701,245300,0
5/24/2020,Northeastern Massachusetts,Public safety (30-day supply),32820,0,0,0,0
5/24/2020,Northeastern Massachusetts,EMS (Private),2000,6900,120,10200,0
5/24/2020,Northeastern Massachusetts,Local BOH,2720,6000,80,9200,0
5/24/2020,Northeastern Massachusetts,State agency,0,0,0,0,0
5/24/2020,Northeastern Massachusetts,Other (e.g. home and pediatric care),25325,122805,9969,190932,0
5/24/2020,Northeastern Massachusetts,Total,182715,335563,37244,590232,117
5/24/2020,State agency,Nursing home/Senior living,0,0,0,0,0
5/24/2020,State agency,Hospital,0,0,0,0,0
5/24/2020,State agency,Community health center,0,0,0,0,0
5/24/2020,State agency,"Local Municipalities (e.g. Fire, Police, Public EMS)",0,0,0,0,0
5/24/2020,State agency,Public safety (30-day supply),0,0,0,0,0
5/24/2020,State agency,EMS (Private),0,0,0,0,0
5/24/2020,State agency,Local BOH,0,0,0,0,0
5/24/2020,State agency,State agency,85892,412236,85038,2180080,0
5/24/2020,State agency,Other (e.g. home and pediatric care),0,2000,240,0,0
5/24/2020,State agency,Total,85892,414236,85278,2180080,0
5/25/2020,Region,Entity,N95s/KN95s,Masks,Gowns,Gloves,Ventilators
5/25/2020,Massachusetts,Nursing home/Senior living,364485,823700,97804,751000,0
5/25/2020,Massachusetts,Hospital,249540,226400,47346,177700,679
5/25/2020,Massachusetts,Community health center,70810,94050,11609,87700,0
5/25/2020,Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",433028,378996,146307,1376922,0
5/25/2020,Massachusetts,Public safety (30-day supply),167325,0,0,0,0
5/25/2020,Massachusetts,EMS (Private),35380,42300,2548,57600,0
5/25/2020,Massachusetts,Local BOH,15205,47100,1326,56800,0
5/25/2020,Massachusetts,State agency,93565,427886,89366,2242880,0
5/25/2020,Massachusetts,Other (e.g. home and pediatric care),238423,1052748,118862,2109292,0
5/25/2020,Massachusetts,Total,1667761,3093180,515168,6859894,679
5/25/2020,Southeastern Massachusetts,Nursing home/Senior living,85820,175500,25236,226600,0
5/25/2020,Southeastern Massachusetts,Hospital,58800,42800,11240,55000,79
5/25/2020,Southeastern Massachusetts,Community health center,11150,17400,285,11200,0
5/25/2020,Southeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",83185,89455,35992,288020,0
5/25/2020,Southeastern Massachusetts,Public safety (30-day supply),37800,0,0,0,0
5/25/2020,Southeastern Massachusetts,EMS (Private),3860,4600,186,8000,0
5/25/2020,Southeastern Massachusetts,Local BOH,2460,6000,396,16400,0
5/25/2020,Southeastern Massachusetts,State agency,3870,4200,2240,18100,0
5/25/2020,Southeastern Massachusetts,Other (e.g. home and pediatric care),53813,288480,36429,567088,0
5/25/2020,Southeastern Massachusetts,Total,340758,628435,112004,1190408,79
5/25/2020,Metro West,Nursing home/Senior living,104330,190000,23030,173300,0
5/25/2020,Metro West,Hospital,62620,29400,9174,19200,136
5/25/2020,Metro West,Community health center,30200,14350,4554,14000,0
5/25/2020,Metro West,"Local Municipalities (e.g. Fire, Police, Public EMS)",100091,85052,25878,181152,0
5/25/2020,Metro West,Public safety (30-day supply),42785,0,0,0,0
5/25/2020,Metro West,EMS (Private),11320,16600,240,4000,0
5/25/2020,Metro West,Local BOH,1800,15500,160,9200,0
5/25/2020,Metro West,State agency,2303,5800,1590,18500,0
5/25/2020,Metro West,Other (e.g. home and pediatric care),76211,277830,35921,483650,0
5/25/2020,Metro West,Total,431660,634532,100547,903002,136
